24/9/2025 9:09:16 pm Start analysis...
24/9/2025 9:09:16 pm Loading Dataset...
24/9/2025 9:09:16 pm Done!
24/9/2025 9:09:16 pm Starting pattern search...
24/9/2025 9:09:16 pm Searching All Instantiate Methods Structure...
24/9/2025 9:09:16 pm Analyzing: Clock
24/9/2025 9:09:16 pm Analyzing: DemoObjectController6DoF
24/9/2025 9:09:16 pm Analyzing: DemoSeeThroughController
24/9/2025 9:09:16 pm Analyzing: GvrBetaControllerInput
24/9/2025 9:09:16 pm Analyzing: GvrBetaControllerState
24/9/2025 9:09:16 pm Analyzing: GvrBetaControllerVisualMulti
24/9/2025 9:09:16 pm Analyzing: GvrBetaHeadset
24/9/2025 9:09:16 pm Analyzing: GvrBetaSettings
24/9/2025 9:09:16 pm Analyzing: GvrControllerInputDeviceExtension
24/9/2025 9:09:16 pm Analyzing: GvrBetaAndroidNativeControllerInputProvider
24/9/2025 9:09:16 pm Analyzing: GvrBetaEditorControllerInputProvider
24/9/2025 9:09:16 pm Analyzing: GvrBetaHeadsetProvider
24/9/2025 9:09:16 pm Analyzing: GvrBetaSettingsProvider
24/9/2025 9:09:16 pm Analyzing: GvrBuildProcessor
24/9/2025 9:09:16 pm Analyzing: GvrEditorEmulatorEditor
24/9/2025 9:09:16 pm Analyzing: GvrEditorMenu
24/9/2025 9:09:16 pm Analyzing: GvrEditorSettings
24/9/2025 9:09:16 pm Analyzing: GvrHeadsetEditor
24/9/2025 9:09:16 pm Analyzing: InstantPreviewEditor
24/9/2025 9:09:16 pm Analyzing: GvrControllerVisualEditor
24/9/2025 9:09:16 pm Analyzing: GvrLaserPointerEditor
24/9/2025 9:09:16 pm Analyzing: GvrLaserVisualEditor
24/9/2025 9:09:16 pm Analyzing: GvrTooltipEditor
24/9/2025 9:09:16 pm Analyzing: GvrPointerScrollInputEditor
24/9/2025 9:09:16 pm Analyzing: GvrCardboardHelpers
24/9/2025 9:09:16 pm Analyzing: GvrEditorEmulator
24/9/2025 9:09:16 pm Analyzing: GvrSettings
24/9/2025 9:09:16 pm Analyzing: GvrUnitySdkVersion
24/9/2025 9:09:16 pm Analyzing: Pose3D
24/9/2025 9:09:16 pm Analyzing: GvrReticlePointer
24/9/2025 9:09:16 pm Analyzing: GvrControllerInput
24/9/2025 9:09:16 pm Analyzing: GvrControllerInputDevice
24/9/2025 9:09:16 pm Analyzing: GvrControllerReticleVisual
24/9/2025 9:09:16 pm Analyzing: GvrControllerVisual
24/9/2025 9:09:16 pm Analyzing: GvrLaserPointer
24/9/2025 9:09:16 pm Analyzing: GvrLaserVisual
24/9/2025 9:09:16 pm Analyzing: GvrRecenterOnlyController
24/9/2025 9:09:16 pm Analyzing: GvrTrackedController
24/9/2025 9:09:16 pm Analyzing: IGvrControllerInputDeviceReceiver
24/9/2025 9:09:16 pm Analyzing: GvrArmModel
24/9/2025 9:09:16 pm Analyzing: GvrBaseArmModel
24/9/2025 9:09:16 pm Analyzing: IGvrArmModelReceiver
24/9/2025 9:09:16 pm Analyzing: ControllerProviderFactory
24/9/2025 9:09:16 pm Analyzing: ControllerState
24/9/2025 9:09:16 pm Analyzing: ControllerUtils
24/9/2025 9:09:16 pm Analyzing: IControllerProvider
24/9/2025 9:09:16 pm Analyzing: AndroidNativeShimControllerProvider
24/9/2025 9:09:16 pm Analyzing: DummyControllerProvider
24/9/2025 9:09:16 pm Analyzing: EditorControllerProvider
24/9/2025 9:09:16 pm Analyzing: EmulatorControllerProvider
24/9/2025 9:09:16 pm Analyzing: MouseControllerProvider
