27/10/2025 12:04:32 pm Start analysis...
27/10/2025 12:04:32 pm Loading Dataset...
27/10/2025 12:04:33 pm Done!
27/10/2025 12:04:33 pm Starting pattern search...
27/10/2025 12:04:33 pm Searching All Instantiate Methods Structure...
27/10/2025 12:04:33 pm Analyzing: AudioTrigger
27/10/2025 12:04:33 pm Analyzing: BodyCollider
27/10/2025 12:04:33 pm Analyzing: gripActivate
27/10/2025 12:04:33 pm Analyzing: ImprovedHandController
27/10/2025 12:04:33 pm Analyzing: Sphere
27/10/2025 12:04:33 pm Analyzing: stopMovement
27/10/2025 12:04:33 pm Analyzing: TeleportController
27/10/2025 12:04:33 pm Analyzing: DoorAnimationEvent
27/10/2025 12:04:33 pm Analyzing: ExitDoor
27/10/2025 12:04:33 pm Analyzing: FinalDoor
27/10/2025 12:04:33 pm Analyzing: finalPuzzle
27/10/2025 12:04:33 pm Analyzing: finalPuzzleSockets
27/10/2025 12:04:33 pm Analyzing: inFinalRoom
27/10/2025 12:04:33 pm Analyzing: Timer
27/10/2025 12:04:33 pm Analyzing: Victory
27/10/2025 12:04:33 pm Analyzing: ifManager
27/10/2025 12:04:33 pm Analyzing: IfPuzzle
27/10/2025 12:04:33 pm Analyzing: keyMainScript
27/10/2025 12:04:33 pm Analyzing: KeyDetector
27/10/2025 12:04:33 pm Analyzing: KeyFeedback
27/10/2025 12:04:33 pm Analyzing: KeyPadControll
27/10/2025 12:04:33 pm Analyzing: Restart
27/10/2025 12:04:33 pm Analyzing: ButtonVR
27/10/2025 12:04:33 pm Analyzing: InsidePiece
27/10/2025 12:04:33 pm Analyzing: LoopManager
27/10/2025 12:04:33 pm Analyzing: OutsidePiece
27/10/2025 12:04:33 pm Analyzing: BestTime
27/10/2025 12:04:33 pm Analyzing: Clock
27/10/2025 12:04:33 pm Analyzing: PackageChecker
27/10/2025 12:04:33 pm Analyzing: Readme
27/10/2025 12:04:33 pm Analyzing: ReadmeEditor
27/10/2025 12:04:33 pm Analyzing: CCDatabaseEditor
27/10/2025 12:04:33 pm Analyzing: SceneCreator
27/10/2025 12:04:33 pm Analyzing: CauldronEffects
27/10/2025 12:04:33 pm Analyzing: ContactSoundPlayer
27/10/2025 12:04:33 pm Analyzing: EmissionChange
27/10/2025 12:04:33 pm Analyzing: FanRotation
27/10/2025 12:04:33 pm Analyzing: FireDestruction
27/10/2025 12:04:33 pm Analyzing: LaserPointer
27/10/2025 12:04:33 pm Analyzing: ParticleVelocitySender
27/10/2025 12:04:33 pm Analyzing: SelectionOutline
27/10/2025 12:04:33 pm Analyzing: SFXPlayer
27/10/2025 12:04:33 pm Analyzing: ShakeObject
27/10/2025 12:04:33 pm Analyzing: TeleporterAnim
27/10/2025 12:04:33 pm Analyzing: TriggerAnimationEvent
27/10/2025 12:04:33 pm Analyzing: CauldronContent
27/10/2025 12:04:33 pm Analyzing: CauldronIngredient
27/10/2025 12:04:33 pm Analyzing: EndingSequence
27/10/2025 12:04:33 pm Analyzing: HandPrefab
27/10/2025 12:04:33 pm Analyzing: Hourglass
27/10/2025 12:04:33 pm Analyzing: IndestructableObj
27/10/2025 12:04:33 pm Analyzing: MagicBallProjectile
27/10/2025 12:04:33 pm Analyzing: MagicReceiver
27/10/2025 12:04:33 pm Analyzing: MagicTractorBeam
27/10/2025 12:04:33 pm Analyzing: MasterController
27/10/2025 12:04:33 pm Analyzing: ObjectLauncher
27/10/2025 12:04:33 pm Analyzing: ObjectSpawner
27/10/2025 12:04:33 pm Analyzing: Potion
27/10/2025 12:04:33 pm Analyzing: PotionReceiver
27/10/2025 12:04:33 pm Analyzing: PotionSpawner
27/10/2025 12:04:33 pm Analyzing: Radio
27/10/2025 12:04:33 pm Analyzing: RespawnableObject
27/10/2025 12:04:33 pm Analyzing: StationaryOnPull
27/10/2025 12:04:33 pm Analyzing: WatchScript
27/10/2025 12:04:33 pm Analyzing: WitchHouseUIHook
27/10/2025 12:04:33 pm Analyzing: WoodenLogBehaviour
27/10/2025 12:04:33 pm Analyzing: XRExclusiveSocketInteractor
27/10/2025 12:04:33 pm Analyzing: ActivateRotatingInteractor
