24/9/2025 9:16:39 pm Start analysis...
24/9/2025 9:16:39 pm Loading Dataset...
24/9/2025 9:16:39 pm Done!
24/9/2025 9:16:39 pm Starting pattern search...
24/9/2025 9:16:39 pm Searching All Instantiate Methods Structure...
24/9/2025 9:16:39 pm Analyzing: DemoObjectController6DoF
24/9/2025 9:16:39 pm Analyzing: DemoSeeThroughController
24/9/2025 9:16:39 pm Analyzing: GvrBetaControllerInput
24/9/2025 9:16:39 pm Analyzing: GvrBetaControllerState
24/9/2025 9:16:39 pm Analyzing: GvrBetaControllerVisualMulti
24/9/2025 9:16:39 pm Analyzing: GvrBetaHeadset
24/9/2025 9:16:39 pm Analyzing: GvrBetaSettings
24/9/2025 9:16:39 pm Analyzing: GvrControllerInputDeviceExtension
24/9/2025 9:16:39 pm Analyzing: GvrBetaAndroidNativeControllerInputProvider
24/9/2025 9:16:39 pm Analyzing: GvrBetaEditorControllerInputProvider
24/9/2025 9:16:39 pm Analyzing: GvrBetaHeadsetProvider
24/9/2025 9:16:39 pm Analyzing: GvrBetaSettingsProvider
24/9/2025 9:16:39 pm Analyzing: DemoInputManagerEditor
24/9/2025 9:16:39 pm Analyzing: PermissionsDemoBuildProcessor
24/9/2025 9:16:39 pm Analyzing: DemoInfoPanel
24/9/2025 9:16:39 pm Analyzing: DemoInputManager
24/9/2025 9:16:39 pm Analyzing: DemoSceneManager
24/9/2025 9:16:39 pm Analyzing: HeadsetDemoManager
24/9/2025 9:16:39 pm Analyzing: HelloVRManager
24/9/2025 9:16:39 pm Analyzing: ObjectController
24/9/2025 9:16:39 pm Analyzing: KeyboardDelegateExample
24/9/2025 9:16:39 pm Analyzing: PermissionsFlowManager
24/9/2025 9:16:39 pm Analyzing: AutoPlayVideo
24/9/2025 9:16:39 pm Analyzing: ScrubberEvents
24/9/2025 9:16:39 pm Analyzing: SwitchVideos
24/9/2025 9:16:39 pm Analyzing: VideoControlsManager
24/9/2025 9:16:39 pm Analyzing: VideoPlayerReference
24/9/2025 9:16:39 pm Analyzing: BoolEvent
24/9/2025 9:16:39 pm Analyzing: ButtonEvent
24/9/2025 9:16:39 pm Analyzing: FloatEvent
24/9/2025 9:16:39 pm Analyzing: GameObjectEvent
24/9/2025 9:16:39 pm Analyzing: TouchPadEvent
24/9/2025 9:16:39 pm Analyzing: TransformEvent
24/9/2025 9:16:39 pm Analyzing: Vector2Event
24/9/2025 9:16:39 pm Analyzing: Vector3Event
24/9/2025 9:16:39 pm Analyzing: GvrBuildProcessor
24/9/2025 9:16:39 pm Analyzing: GvrEditorEmulatorEditor
24/9/2025 9:16:39 pm Analyzing: GvrEditorMenu
24/9/2025 9:16:39 pm Analyzing: GvrEditorSettings
24/9/2025 9:16:39 pm Analyzing: GvrHeadsetEditor
24/9/2025 9:16:39 pm Analyzing: InstantPreviewEditor
24/9/2025 9:16:39 pm Analyzing: GvrControllerVisualEditor
24/9/2025 9:16:39 pm Analyzing: GvrLaserPointerEditor
24/9/2025 9:16:39 pm Analyzing: GvrLaserVisualEditor
24/9/2025 9:16:39 pm Analyzing: GvrTooltipEditor
24/9/2025 9:16:39 pm Analyzing: GvrPointerScrollInputEditor
24/9/2025 9:16:39 pm Analyzing: GvrCardboardHelpers
24/9/2025 9:16:39 pm Analyzing: GvrEditorEmulator
24/9/2025 9:16:39 pm Analyzing: GvrSettings
24/9/2025 9:16:39 pm Analyzing: GvrUnitySdkVersion
24/9/2025 9:16:39 pm Analyzing: Pose3D
24/9/2025 9:16:39 pm Analyzing: GvrReticlePointer
24/9/2025 9:16:39 pm Analyzing: GvrControllerInput
24/9/2025 9:16:39 pm Analyzing: GvrControllerInputDevice
24/9/2025 9:16:39 pm Analyzing: GvrControllerReticleVisual
24/9/2025 9:16:39 pm Analyzing: GvrControllerVisual
24/9/2025 9:16:39 pm Analyzing: GvrLaserPointer
24/9/2025 9:16:39 pm Analyzing: GvrLaserVisual
24/9/2025 9:16:39 pm Analyzing: GvrRecenterOnlyController
24/9/2025 9:16:39 pm Analyzing: GvrTrackedController
24/9/2025 9:16:39 pm Analyzing: IGvrControllerInputDeviceReceiver
24/9/2025 9:16:39 pm Analyzing: GvrArmModel
24/9/2025 9:16:39 pm Analyzing: GvrBaseArmModel
24/9/2025 9:16:39 pm Analyzing: IGvrArmModelReceiver
24/9/2025 9:16:39 pm Analyzing: ControllerProviderFactory
24/9/2025 9:16:39 pm Analyzing: ControllerState
24/9/2025 9:16:39 pm Analyzing: ControllerUtils
24/9/2025 9:16:39 pm Analyzing: IControllerProvider
24/9/2025 9:16:39 pm Analyzing: AndroidNativeShimControllerProvider
24/9/2025 9:16:39 pm Analyzing: DummyControllerProvider
